qed,BCUT2D_MWLOW,BCUT2D_LOGPHI,SMR_VSA1,MinEStateIndex,VSA_EState5,VSA_EState6,VSA_EState7,LogP
1.267785947992335,2.192061284658884,1.389813934695568,-0.6656913533884478,1.343945687855746,0.9386742181711576,-0.2041861352050625,1.7719627717040023,-0.06870657830612326
-1.8542656726185158,0.4587841974952576,-0.789811628751025,-1.1989354586162146,0.45939570184994005,0.603575845573872,-0.38480303229990676,0.7854916644139719,-1.2877658356263615
-0.9402615884497778,0.5062692218961962,-0.621979861709925,1.5366836041403389,-1.7618900067275343,-1.7647226597946397,-0.8138414052567287,-1.3755005017440791,-1.0330923181851905
0.5372753549821447,-1.1088800808449026,-0.05120641922329522,-0.6656913533884478,0.5177349170949971,0.6568256287699735,-0.3042925778907527,0.1280726310848863,0.5495778032673548
0.13955224574048497,1.885197307838523,-2.08023070884255,-0.09774797929572626,0.03735273104040976,-0.1002984903842104,-0.4702504788780506,-0.5928268695341948,-0.5116553864224959
1.197331490709759,1.502629344971781,1.5422971230218518,-0.6656913533884478,0.6758998138799858,0.7355839441391391,-0.4548239251634056,0.633915827082789,-0.08177457029218092
-0.400175242163645,-0.5431955076563929,-0.1454706796606324,-0.13244724927287121,0.4210362792746264,-0.06965430447979261,-0.6415946222318527,-0.28109485824771824,-0.5664928497259527
1.2207958467733662,-0.8207905756224505,0.6570912599861753,-0.6309920834113024,0.9053183061503219,1.0733247523112062,0.8973793369815201,0.20412228002690352,1.4924775195129036
-0.3812788253443619,-0.8219400488382613,0.07478168794871852,0.43549612593204096,-0.6177522638242395,-0.3997806800578195,-0.5436931792761927,-0.39602673859180954,0.21838988073640614
0.04862956869351884,1.3201831878268602,-1.6150246158186914,-0.09774797929572626,0.3006885071522559,0.09485209782169522,-0.2078836226956862,-0.38982514414371194,-0.5103726387428829
1.5033467066631012,-0.03161424187942589,-0.42477118308970113,-1.1989354586162146,0.8897052615765678,0.9086751355288185,1.6006004056605274,-0.056695154694017924,0.5943136285938591
-1.5055736981862455,0.45295601452159295,1.6969999091627423,-0.6656913533884478,0.9977019039449219,0.5585472836761736,-0.3470573589288059,1.006984718096629,-0.9998451017642205
