BCUT2D_MWLOW,PEOE_VSA14,SMR_VSA1,MinEStateIndex,VSA_EState5,VSA_EState6,VSA_EState7,MolLogP
3.5791849157150994,-0.6986751895148919,-1.0727083252117964,0.7335973684474469,0.7918940326974545,-0.3707994056629635,-0.31506292805475344,-0.1042106221449033
1.0453689486443394,-0.6986751895148919,-1.0727083252117964,0.5348225880909541,0.6404917810594224,-0.4023901871811133,0.16602285190941632,-0.6904509540501407
1.7293537933168848,-0.6986751895148919,-0.5366030982524563,-0.5445939873956154,0.05325588229895754,-0.48569813550433616,-0.6194602864759331,-0.9909743770390324
1.8820392302367304,0.5422553709667828,0.034387577777756424,-1.14221442958183,-0.3264988376090027,-0.5178699705078316,-0.7695791933311331,-0.5266340377572049
3.5118202828339027,-0.6986751895148919,-1.0727083252117964,0.5215080948009198,0.7780073143558316,-0.3935669213988845,-0.31506292805475344,-0.17402050796050955
1.0086843433277597,-0.6986751895148919,-0.5366030982524563,-0.01460645802779735,0.26603351230780387,-0.44245634787250115,-0.4093391333853992,-0.6887231400060919
4.763908185462897,-0.6986751895148919,-1.0727083252117964,0.7100318935978323,0.7905108934204004,-0.1967105488200317,-0.31506292805475344,-0.4052221719713511
1.2320487799000828,-0.6986751895148919,-1.0727083252117964,0.5120819048610756,0.7426740335668597,-0.4089687214804226,1.8099813622119403,-0.1461275458144284
-1.4014106533217334,-0.6986751895148919,-1.0727083252117964,0.9897540800627492,0.7765965122932361,-0.36646876503548453,0.15151135758008036,0.6908937599191904
0.6092834189796045,-0.6986751895148919,-1.0727083252117964,0.8845174023771872,0.8152800951392197,-0.3723967591668812,0.9016517693976301,-0.019679450752198093
2.1721077315180612,-0.6986751895148919,-1.0727083252117964,0.9883401515717722,1.250310988298019,-0.3623954990880333,1.2338751649894326,0.463876040230261
2.217742817343836,-0.6986751895148919,-1.0727083252117964,1.405213401661446,0.9813841136538598,-0.31813530331168605,0.55027874564869,0.27257680817839497
3.289516416429181,-0.6986751895148919,-0.5017176491815833,-0.36219721205960187,0.5783649911058502,-0.4684206685580145,-0.31506292805475344,-0.900399730514678
1.5190617586341364,-0.6986751895148919,-0.5017176491815833,-0.470598396367831,0.5752390963397079,-0.4770078904321099,-1.0936796582770576,-0.5993881806882302
-0.34495422958915367,-0.6986751895148919,-1.0727083252117964,0.6877913755484357,0.7767472148834009,1.0700816393245018,1.0148591049866884,1.2161337332199604
-0.1908173955505836,-0.6986751895148919,-0.5017176491815833,0.4417389624349772,0.786137036934667,0.7699656109005724,-0.22521050734746392,0.6151178794223402
1.0825377306819235,-0.6986751895148919,-1.0727083252117964,0.5441137284417207,0.66472473708071,-0.40239018718111336,0.3283516851597693,-0.69045095405014
0.716967563269856,-0.6986751895148919,-0.5366030982524563,-0.8811344841534131,-0.12234811238515006,-0.517288917022486,-0.14856937675361476,-1.5772147089442698
0.7616132179919635,0.5422553709667828,0.034387577777756424,-1.5174023050929901,-0.5104016679554343,-0.5494607520259815,-0.33647863342479406,-1.1128743696624417
1.07273949688777,-0.6986751895148919,-1.0727083252117964,0.3320244547951935,0.6164413643783037,-0.42515770291703436,0.3027055740795163,-0.7602608398657461
0.441964753051828,-0.6986751895148919,-0.5366030982524563,-0.2040900980335213,0.09831179490182143,-0.47404712939065097,0.06391868364182669,-1.2749634719113294
0.48624988337094244,0.5422553709667828,0.034387577777756424,-0.4868757962288901,-0.26510124384953565,-0.4956319559214577,-0.20083268847585795,-0.8106231326295011
0.5393651910859442,-0.6986751895148919,-1.0727083252117964,0.3225982648553495,0.6074517573403514,-0.44055950299857244,2.3553045584164525,-0.7323678777196653
-1.4844737356137425,-0.6986751895148919,-1.0727083252117964,0.8002704400570231,0.6140420581204691,-0.3980595465536344,0.766068492971099,0.10465342801395386
0.23160994865654194,-0.6986751895148919,-1.0727083252117964,0.695033762371461,0.6860889537507996,-0.40398754068503095,1.4429047094317244,-0.6059197826574356
0.8362776973593412,-0.6986751895148919,-1.0727083252117964,0.7988565115660483,1.099484606094127,-0.3939862806061831,1.8382312645625227,-0.12236429167497542
1.0401193314745398,-0.6986751895148919,-0.5017176491815833,-0.6808279479316954,0.4327846256941111,-0.5000114500761644,0.2350898355804825,-1.4866400624199154
0.6280376216129525,-0.6986751895148919,-0.5017176491815833,-0.8457862718789934,0.4290085411587225,-0.5085986719502598,-0.5922873228565594,-1.1856285125934676
